iter	Passed	Remaining
220	200	706
221	200	703
222	201	700
223	201	698
224	201	695
225	202	693
226	202	690
227	203	688
228	203	685
229	204	683
230	204	680
231	204	678
232	205	675
233	206	674
234	206	672
235	207	670
236	207	668
237	207	665
238	208	663
239	208	660
240	209	658
241	209	655
242	209	653
243	210	651
244	210	649
245	211	646
246	211	644
247	211	642
248	212	640
249	212	638
250	213	636
251	213	633
252	213	631
253	214	628
254	214	626
255	214	624
256	215	622
257	215	620
258	216	618
259	216	616
260	217	614
261	217	612
262	217	610
263	218	608
264	218	606
265	219	604
266	219	602
267	220	600
268	220	599
269	220	597
270	221	595
271	221	593
272	222	591
273	222	589
274	222	587
275	223	587
276	224	585
277	224	583
278	225	581
279	225	579
280	225	577
281	226	576
282	226	574
283	227	572
284	227	570
285	227	568
286	228	567
287	228	565
288	229	563
289	229	562
290	230	560
291	230	558
292	230	557
293	231	555
294	231	553
295	232	551
296	232	549
297	232	548
298	233	546
299	233	545
300	234	543
301	234	542
302	234	540
303	235	538
304	235	537
305	236	535
306	236	533
307	236	531
308	237	530
309	237	528
310	237	527
311	238	525
312	238	523
313	238	522
314	239	520
315	239	519
316	240	517
317	240	516
318	241	514
319	241	512
320	241	511
321	242	509
322	242	508
323	243	507
324	243	505
325	244	505
326	244	503
327	245	502
328	245	500
329	245	499
330	246	497
331	246	496
332	247	495
333	247	493
334	248	492
335	250	494
336	250	493
337	251	492
338	251	490
339	252	489
340	252	487
341	252	486
342	253	485
343	253	484
344	254	482
345	254	481
346	255	479
347	255	478
348	255	477
349	256	475
350	256	474
351	257	473
352	257	472
353	257	470
354	258	469
355	258	468
356	259	466
357	259	465
358	260	464
359	260	463
360	260	461
361	261	460
362	261	459
363	262	458
364	262	457
365	263	456
366	263	454
367	264	453
368	264	452
369	264	451
370	265	449
371	265	448
372	266	447
373	266	446
374	267	445
375	267	444
376	268	442
377	268	441
378	268	440
379	269	439
380	269	438
381	270	437
382	270	435
383	271	435
384	271	434
385	272	433
386	272	431
387	272	430
388	273	429
389	273	428
390	274	426
391	274	425
392	274	424
393	275	423
394	275	421
395	275	420
396	276	419
397	276	418
398	277	417
399	277	416
400	278	415
401	278	414
402	278	413
403	279	411
404	279	410
405	279	409
406	280	408
407	280	407
408	281	406
409	281	405
410	282	404
411	282	403
412	283	402
413	283	401
414	283	400
415	284	399
416	284	398
417	285	397
418	285	396
419	286	394
420	286	393
421	286	392
422	287	391
423	287	390
424	288	389
425	288	388
426	288	387
427	289	386
428	289	385
429	290	384
430	290	383
431	290	382
432	291	381
433	291	380
434	291	379
435	292	378
436	292	377
437	293	376
438	293	375
439	293	374
440	294	373
441	294	372
442	295	371
443	295	370
444	296	369
445	296	368
446	296	367
447	297	366
448	297	365
449	297	364
450	298	363
451	299	362
452	299	361
453	299	360
454	300	359
455	300	358
456	301	357
457	301	356
458	301	355
459	302	354
460	302	353
461	303	352
462	303	351
463	303	351
464	304	350
465	304	349
466	305	348
467	305	347
468	305	346
469	306	345
470	306	344
471	307	343
472	307	342
473	307	341
474	308	340
475	308	339
476	309	339
477	309	338
478	310	337
479	310	336
480	310	335
481	311	334
482	311	333
483	312	332
484	312	331
485	312	331
486	313	330
487	313	329
488	314	328
489	315	328
490	315	327
491	316	326
492	316	325
493	317	325
494	317	324
495	318	323
496	318	322
497	318	321
498	319	320
499	319	319
500	320	318
501	320	318
502	321	317
503	321	316
504	321	315
505	322	314
506	322	313
507	323	312
508	323	311
509	323	310
510	324	310
511	324	309
512	324	308
513	325	307
514	326	307
515	326	306
516	327	305
517	327	304
518	327	303
519	328	302
520	328	302
521	328	301
522	329	300
523	329	299
524	330	298
525	330	297
526	331	297
527	331	296
528	331	295
529	332	294
530	332	293
531	333	292
532	333	292
533	333	291
534	334	290
535	334	289
536	335	289
537	335	288
538	335	287
539	336	286
540	336	285
541	337	284
542	337	284
543	337	283
544	338	282
545	338	281
546	339	280
547	339	280
548	339	279
549	340	278
550	340	277
551	340	276
552	341	275
553	341	275
554	342	274
555	343	273
556	343	273
557	343	272
558	344	271
559	344	270
560	344	269
561	345	269
562	345	268
563	346	267
564	346	266
565	347	266
566	347	265
567	347	264
568	348	263
569	348	262
570	348	262
571	349	261
572	349	260
573	350	259
574	350	259
575	350	258
576	351	257
577	351	256
578	352	256
579	352	255
580	353	254
581	353	253
582	354	253
583	354	252
584	354	251
585	355	250
586	355	250
587	356	249
588	356	248
589	357	248
590	357	247
591	358	246
592	358	245
593	358	245
594	359	244
595	359	243
596	360	243
597	361	242
598	361	242
599	362	241
600	362	240
601	362	239
602	363	239
603	363	238
604	364	237
605	364	236
606	365	236
607	366	236
608	367	236
609	369	236
610	370	235
611	371	235
612	371	234
613	371	233
614	372	233
615	372	232
616	373	231
617	373	231
618	374	230
619	374	229
620	374	228
621	375	228
622	375	227
623	376	226
624	377	226
625	377	225
626	377	224
627	378	224
628	378	223
629	379	222
630	379	222
631	380	221
632	380	220
633	381	220
634	381	219
635	382	218
636	382	218
637	383	217
638	383	216
639	384	216
640	384	215
641	384	214
642	385	213
643	385	213
644	386	212
645	386	211
646	387	211
647	387	210
648	387	209
649	388	209
650	388	208
651	389	207
652	389	207
653	390	206
654	390	205
655	391	205
656	391	204
657	391	203
658	392	202
659	392	202
660	393	201
661	393	200
662	393	200
663	394	199
664	394	198
665	395	198
666	395	197
667	396	197
668	397	196
669	397	195
670	397	195
671	398	194
672	398	193
673	399	193
674	399	192
675	399	191
676	400	190
677	400	190
678	401	189
679	401	188
680	401	188
681	402	187
682	403	187
683	403	186
684	404	185
685	404	185
686	404	184
687	405	183
688	405	183
689	406	182
690	406	181
691	407	181
692	407	180
693	408	179
694	408	179
695	409	178
696	410	178
697	410	177
698	410	176
699	411	176
700	411	175
701	412	174
702	412	174
703	413	173
704	413	173
705	414	172
706	414	171
707	414	171
708	415	170
709	415	169
710	416	169
711	416	168
712	416	167
713	417	167
714	417	166
715	418	165
716	418	165
717	418	164
718	419	163
719	419	163
720	420	162
721	420	161
722	421	161
723	421	160
724	422	160
725	422	159
726	423	158
727	423	158
728	424	157
729	424	157
730	424	156
731	425	155
732	425	155
733	426	154
734	426	153
735	427	153
736	427	152
737	427	151
738	428	151
739	429	150
740	429	150
741	429	149
742	430	148
743	430	148
744	431	147
745	431	146
746	432	146
747	432	145
748	433	145
749	433	144
750	433	143
751	434	143
752	435	142
753	436	142
754	436	141
755	436	141
756	437	140
757	437	139
758	437	139
759	438	138
760	438	137
761	439	137
762	439	136
763	439	135
764	440	135
765	440	134
766	441	134
767	442	133
768	442	133
769	443	132
770	443	131
771	444	131
772	444	130
773	445	129
774	445	129
775	445	128
776	446	128
777	446	127
778	447	126
779	447	126
780	448	125
781	448	125
782	449	124
783	449	123
784	450	123
785	450	122
786	450	122
787	451	121
788	451	120
789	452	120
790	452	119
791	452	118
792	453	118
793	453	117
794	454	117
795	455	116
796	455	116
797	455	115
798	456	114
799	456	114
800	456	113
801	457	112
802	457	112
803	458	111
804	458	111
805	459	110
806	459	109
807	460	109
808	460	108
809	461	108
810	461	107
811	462	107
812	462	106
813	463	105
814	463	105
815	463	104
816	464	103
817	464	103
818	465	102
819	465	102
820	465	101
821	466	100
822	466	100
823	467	99
824	468	99
825	468	98
826	469	98
827	469	97
828	469	96
829	470	96
830	470	95
831	470	95
832	471	94
833	471	93
834	472	93
835	472	92
836	472	92
837	473	91
838	474	91
839	474	90
840	475	89
841	475	89
842	475	88
843	476	88
844	477	87
845	477	86
846	477	86
847	478	85
848	478	85
849	479	84
850	479	84
851	480	83
852	480	82
853	481	82
854	481	81
855	482	81
856	482	80
857	483	79
858	483	79
859	483	78
860	484	78
861	484	77
862	485	77
863	485	76
864	486	75
865	487	75
866	487	74
867	488	74
868	488	73
869	488	73
870	489	72
871	489	71
872	489	71
873	490	70
874	490	70
875	491	69
876	491	68
877	491	68
878	492	67
879	492	67
880	493	66
881	493	66
882	494	65
883	494	64
884	494	64
885	495	63
886	495	63
887	496	62
888	496	62
889	496	61
890	497	60
891	497	60
892	498	59
893	498	59
894	499	58
895	500	58
896	500	57
897	501	56
898	501	56
899	501	55
900	502	55
901	502	54
902	502	53
903	502	53
904	503	52
905	503	52
906	504	51
907	504	51
908	504	50
909	505	50
910	506	49
911	506	48
912	506	48
913	507	47
914	507	47
915	508	46
916	508	46
917	508	45
918	509	44
919	509	44
920	510	43
921	510	43
922	510	42
923	511	42
924	511	41
925	512	40
926	512	40
927	513	39
928	513	39
929	514	38
930	514	38
931	514	37
932	515	37
933	515	36
934	516	35
935	516	35
936	517	34
937	517	34
938	517	33
939	518	33
940	519	32
941	519	31
942	520	31
943	520	30
944	520	30
945	521	29
946	521	29
947	522	28
948	522	28
949	522	27
950	523	26
951	523	26
952	524	25
953	524	25
954	525	24
955	525	24
956	526	23
957	526	23
958	526	22
959	527	21
960	527	21
961	527	20
962	528	20
963	528	19
964	529	19
965	529	18
966	530	18
967	530	17
968	530	16
969	531	16
970	532	15
971	532	15
972	532	14
973	533	14
974	533	13
975	534	13
976	534	12
977	534	12
978	535	11
979	535	10
980	536	10
981	536	9
982	537	9
983	538	8
984	538	8
985	539	7
986	539	7
987	540	6
988	540	6
989	541	5
990	541	4
991	542	4
992	542	3
993	542	3
994	543	2
995	543	2
996	544	1
997	545	1
998	545	0
999	546	0
